date,country,count
2018-05-31,other,373
2018-06-01,CH,227
2018-06-01,US,926
2018-06-01,other,577
2018-06-02,CH,168
2018-06-02,US,854
2018-06-02,other,492
2018-06-03,CH,78
2018-06-03,US,322
2018-06-03,other,328
2018-06-04,CH,130
2018-06-04,US,534
2018-06-04,other,782
2018-06-05,CH,195
2018-06-05,US,1344
2018-06-05,other,586
2018-06-06,CH,398
2018-06-06,US,1411
2018-06-06,other,638
2018-06-07,CH,547
2018-06-07,US,1046
2018-06-07,other,1054
2018-06-08,CH,577
2018-06-08,US,2271
2018-06-08,other,3284
2018-06-09,CH,190
2018-06-09,US,1092
2018-06-09,other,4386
2018-06-10,CH,122
2018-06-10,US,1660
2018-06-10,other,4610
2018-06-11,CH,1204
2018-06-11,US,1341
2018-06-11,other,1917
2018-06-12,CH,245
2018-06-12,US,1151
2018-06-12,other,933
2018-06-13,CH,114
2018-06-13,US,1376
2018-06-13,other,882
2018-06-14,CH,326
2018-06-14,US,850
2018-06-14,other,1011
2018-06-15,CH,121
2018-06-15,US,2223
2018-06-15,other,873
2018-06-16,CH,124
2018-06-16,US,887
2018-06-16,other,761
2018-06-17,CH,135
2018-06-17,US,1429
2018-06-17,other,754
2018-06-18,CH,122
2018-06-18,US,629
2018-06-18,other,645
2018-06-19,CH,141
2018-06-19,US,963
2018-06-19,other,504
2018-06-20,CH,73
2018-06-20,US,1192
2018-06-20,other,434
2018-06-21,CH,70
2018-06-21,US,781
2018-06-21,other,424
2018-06-22,CH,112
2018-06-22,US,814
2018-06-22,other,344
2018-06-23,CH,136
2018-06-23,US,573
2018-06-23,other,474
2018-06-24,CH,199
2018-06-24,US,563
2018-06-24,other,494
2018-06-25,CH,108
2018-06-25,US,895
2018-06-25,other,687
2018-06-26,CH,90
2018-06-26,US,833
2018-06-26,other,484
2018-06-27,CH,59
2018-06-27,US,588
2018-06-27,other,360
2018-06-28,CH,150
2018-06-28,US,838
2018-06-28,other,582
2018-06-29,CH,537
2018-06-29,US,1463
2018-06-29,other,1841
2018-06-30,CH,170
2018-06-30,US,695
2018-06-30,other,1230
2018-07-01,CH,170
2018-07-01,US,388
2018-07-01,other,751
2018-07-02,CH,440
2018-07-02,US,1233
2018-07-02,other,953
2018-07-03,CH,434
2018-07-03,US,1331
2018-07-03,other,723
2018-07-04,CH,179
2018-07-04,US,678
2018-07-04,other,1146
2018-07-05,CH,158
2018-07-05,US,845
2018-07-05,other,819
2018-07-06,CH,178
2018-07-06,US,1386
2018-07-06,other,562
2018-07-07,CH,238
2018-07-07,US,683
2018-07-07,other,773
2018-07-08,CH,348
2018-07-08,US,639
2018-07-08,other,1157
2018-07-09,CH,200
2018-07-09,US,708
2018-07-09,other,1125
2018-07-10,CH,76
2018-07-10,US,615
2018-07-10,other,927
2018-07-11,CH,7
2018-07-11,US,340
2018-07-11,other,347
2018-07-12,CH,21
2018-07-12,US,244
2018-07-12,other,773
2018-07-13,CH,25
2018-07-13,US,344
2018-07-13,other,384
2018-07-14,CH,62
2018-07-14,US,309
2018-07-14,other,2337
2018-07-15,CH,93
2018-07-15,US,947
2018-07-15,other,2380
2018-07-16,CH,61
2018-07-16,US,401
2018-07-16,other,473
2018-07-17,CH,9
2018-07-17,US,323
2018-07-17,other,265
2018-07-18,CH,85
2018-07-18,US,372
2018-07-18,other,447
2018-07-19,CH,19
2018-07-19,US,312
2018-07-19,other,229
2018-07-20,CH,72
2018-07-20,US,359
2018-07-20,other,216
2018-07-21,CH,112
2018-07-21,US,397
2018-07-21,other,781
2018-07-22,CH,438
2018-07-22,US,986
2018-07-22,other,1324
2018-07-23,CH,13
2018-07-23,US,230
2018-07-23,other,282
2018-07-24,US,12
2018-07-24,other,2
2018-07-25,CH,1
2018-07-25,US,4
2018-07-25,other,22
2018-07-26,CH,5
2018-07-26,US,20
2018-07-26,other,72
2018-07-27,CH,525
2018-07-27,US,3745
2018-07-27,other,3813
2018-07-28,CH,565
2018-07-28,US,526
2018-07-28,other,2168
2018-07-29,CH,121
2018-07-29,US,2174
2018-07-29,other,2016
2018-07-30,CH,626
2018-07-30,US,3750
2018-07-30,other,4146
2018-07-31,CH,909
2018-07-31,US,4480
2018-07-31,other,4219
2018-08-01,CH,853
2018-08-01,US,3432
2018-08-01,other,5818
2018-08-02,CH,510
2018-08-02,US,2517
2018-08-02,other,4016
2018-08-03,CH,1389
2018-08-03,US,5777
2018-08-03,other,5531
2018-08-04,CH,255
2018-08-04,US,1429
2018-08-04,other,4446
2018-08-05,CH,355
2018-08-05,US,627
2018-08-05,other,4460
2018-08-06,CH,421
2018-08-06,US,4267
2018-08-06,other,6744
2018-08-07,CH,311
2018-08-07,US,2954
2018-08-07,other,4806
2018-08-08,CH,423
2018-08-08,US,2494
2018-08-08,other,4323
2018-08-09,CH,546
2018-08-09,US,2380
2018-08-09,other,4505
2018-08-10,CH,1032
2018-08-10,US,2285
2018-08-10,other,5201
2018-08-11,CH,221
2018-08-11,US,714
2018-08-11,other,1970
2018-08-12,CH,2384
2018-08-12,US,759
2018-08-12,other,4948
2018-08-13,CH,819
2018-08-13,US,2844
2018-08-13,other,4116
2018-08-14,CH,956
2018-08-14,US,4576
2018-08-14,other,3913
2018-08-15,CH,4799
2018-08-15,US,2542
2018-08-15,other,3615
2018-08-16,CH,1090
2018-08-16,US,3687
2018-08-16,other,3705
2018-08-17,CH,678
2018-08-17,US,3670
2018-08-17,other,3939
2018-08-18,CH,139
2018-08-18,US,1299
2018-08-18,other,722
2018-08-19,CH,260
2018-08-19,US,709
2018-08-19,other,529
2018-08-20,CH,1514
2018-08-20,US,3564
2018-08-20,other,5817
2018-08-21,CH,3951
2018-08-21,US,4284
2018-08-21,other,5336
2018-08-22,CH,2485
2018-08-22,US,4520
2018-08-22,other,2839
2018-08-23,CH,1342
2018-08-23,US,3291
2018-08-23,other,1888
2018-08-24,CH,655
2018-08-24,US,3977
2018-08-24,other,2099
2018-08-25,CH,314
2018-08-25,US,3576
2018-08-25,other,511
2018-08-26,CH,333
2018-08-26,US,2380
2018-08-26,other,767
2018-08-27,CH,460
2018-08-27,US,5575
2018-08-27,other,1895
2018-08-28,CH,830
2018-08-28,US,5227
2018-08-28,other,4857
2018-08-29,CH,776
2018-08-29,US,3675
2018-08-29,other,2868
2018-08-30,CH,667
2018-08-30,US,3457
2018-08-30,other,3507
2018-08-31,CH,304
2018-08-31,US,1953
2018-08-31,other,6015
2018-09-01,CH,217
2018-09-01,US,1925
2018-09-01,other,5270
2018-09-02,CH,215
2018-09-02,US,697
2018-09-02,other,4632
2018-09-03,CH,275
2018-09-03,US,1446
2018-09-03,other,5106
2018-09-04,CH,278
2018-09-04,US,2614
2018-09-04,other,2979
2018-09-05,CH,450
2018-09-05,US,2393
2018-09-05,other,2441
2018-09-06,CH,286
2018-09-06,US,2632
2018-09-06,other,6909
2018-09-07,CH,649
2018-09-07,US,3172
2018-09-07,other,7502
2018-09-08,CH,182
2018-09-08,US,1023
2018-09-08,other,1204
2018-09-09,CH,199
2018-09-09,US,7589
2018-09-09,other,1355
2018-09-10,CH,899
2018-09-10,US,2537
2018-09-10,other,3136
2018-09-11,CH,1018
2018-09-11,US,3580
2018-09-11,other,3609
2018-09-12,CH,1226
2018-09-12,US,6243
2018-09-12,other,3774
2018-09-13,CH,790
2018-09-13,US,2101
2018-09-13,other,3387
2018-09-14,CH,1112
2018-09-14,US,2455
2018-09-14,other,3229
2018-09-15,CH,201
2018-09-15,US,851
2018-09-15,other,2619
2018-09-16,CH,255
2018-09-16,US,1364
2018-09-16,other,1561
2018-09-17,CH,527
2018-09-17,US,2867
2018-09-17,other,3817
2018-09-18,CH,859
2018-09-18,US,3084
2018-09-18,other,3804
2018-09-19,CH,820
2018-09-19,US,4089
2018-09-19,other,3803
2018-09-20,CH,342
2018-09-20,US,1884
2018-09-20,other,3756
2018-09-21,CH,556
2018-09-21,US,1949
2018-09-21,other,2024
2018-09-22,CH,361
2018-09-22,US,1181
2018-09-22,other,632
2018-09-23,CH,216
2018-09-23,US,1679
2018-09-23,other,1177
2018-09-24,CH,1490
2018-09-24,US,4057
2018-09-24,other,1844
2018-09-25,CH,1065
2018-09-25,US,4013
2018-09-25,other,2565
2018-09-26,CH,1817
2018-09-26,US,2851
2018-09-26,other,4892
2018-09-27,CH,428
2018-09-27,US,2399
2018-09-27,other,5534
2018-09-28,CH,316
2018-09-28,US,2489
2018-09-28,other,3262
2018-09-29,CH,250
2018-09-29,US,864
2018-09-29,other,1739
2018-09-30,CH,325
2018-09-30,US,844
2018-09-30,other,5293
2018-10-01,CH,656
2018-10-01,US,6147
2018-10-01,other,6721
2018-10-02,CH,388
2018-10-02,US,5195
2018-10-02,other,6479
2018-10-03,CH,556
2018-10-03,US,2787
2018-10-03,other,1866
2018-10-04,CH,824
2018-10-04,US,2915
2018-10-04,other,2560
2018-10-05,CH,489
2018-10-05,US,2056
2018-10-05,other,3677
2018-10-06,CH,309
2018-10-06,US,554
2018-10-06,other,614
2018-10-07,CH,312
2018-10-07,US,882
2018-10-07,other,2005
2018-10-08,CH,483
2018-10-08,US,2070
2018-10-08,other,6557
2018-10-09,CH,1573
2018-10-09,US,2951
2018-10-09,other,4589
2018-10-10,CH,2758
2018-10-10,US,6070
2018-10-10,other,2928
2018-10-11,CH,1299
2018-10-11,US,2534
2018-10-11,other,2130
2018-10-12,CH,1045
2018-10-12,US,2709
2018-10-12,other,1686
2018-10-13,CH,318
2018-10-13,US,656
2018-10-13,other,624
2018-10-14,CH,298
2018-10-14,US,1787
2018-10-14,other,801
2018-10-15,CH,1398
2018-10-15,US,6386
2018-10-15,other,2767
2018-10-16,CH,933
2018-10-16,US,4139
2018-10-16,other,2818
2018-10-17,CH,1256
2018-10-17,US,3332
2018-10-17,other,2194
2018-10-18,CH,972
2018-10-18,US,4913
2018-10-18,other,2497
2018-10-19,CH,657
2018-10-19,US,4563
2018-10-19,other,1985
2018-10-20,CH,325
2018-10-20,US,708
2018-10-20,other,839
2018-10-21,CH,604
2018-10-21,US,653
2018-10-21,other,995
2018-10-22,CH,2065
2018-10-22,US,2905
2018-10-22,other,3664
2018-10-23,CH,800
2018-10-23,US,3709
2018-10-23,other,8081
2018-10-24,CH,1984
2018-10-24,US,4601
2018-10-24,other,7666
2018-10-25,CH,274
2018-10-25,US,2389
2018-10-25,other,2475
2018-10-26,CH,784
2018-10-26,US,6393
2018-10-26,other,6298
2018-10-27,CH,328
2018-10-27,US,3210
2018-10-27,other,1356
2018-10-28,CH,463
2018-10-28,US,2831
2018-10-28,other,598
2018-10-29,CH,1021
2018-10-29,US,5532
2018-10-29,other,3022
2018-10-30,CH,745
2018-10-30,US,4817
2018-10-30,other,2570
2018-10-31,CH,1258
2018-10-31,US,5201
2018-10-31,other,5850
2018-11-01,CH,1064
2018-11-01,US,2816
2018-11-01,other,4808
2018-11-02,CH,987
2018-11-02,US,3360
2018-11-02,other,6236
2018-11-03,CH,523
2018-11-03,US,1790
2018-11-03,other,3813
2018-11-04,CH,826
2018-11-04,US,1464
2018-11-04,other,3873
2018-11-05,CH,689
2018-11-05,US,3313
2018-11-05,other,5778
2018-11-06,CH,1284
2018-11-06,US,3062
2018-11-06,other,6959
2018-11-07,CH,1118
2018-11-07,US,4202
2018-11-07,other,5408
2018-11-08,CH,1170
2018-11-08,US,3596
2018-11-08,other,11117
2018-11-09,CH,794
2018-11-09,US,3331
2018-11-09,other,6126
2018-11-10,CH,433
2018-11-10,US,774
2018-11-10,other,3817
2018-11-11,CH,529
2018-11-11,US,901
2018-11-11,other,3799
2018-11-12,CH,1125
2018-11-12,US,1887
2018-11-12,other,5580
2018-11-13,CH,1201
2018-11-13,US,3966
2018-11-13,other,5240
2018-11-14,CH,1545
2018-11-14,US,3058
2018-11-14,other,6226
2018-11-15,CH,1069
2018-11-15,US,2403
2018-11-15,other,5530
2018-11-16,CH,982
2018-11-16,US,2199
2018-11-16,other,5257
2018-11-17,CH,530
2018-11-17,US,3450
2018-11-17,other,3371
2018-11-18,CH,674
2018-11-18,US,841
2018-11-18,other,1963
2018-11-19,CH,1303
2018-11-19,US,4182
2018-11-19,other,5030
2018-11-20,CH,1580
2018-11-20,US,2780
2018-11-20,other,3548
2018-11-21,CH,3901
2018-11-21,US,3660
2018-11-21,other,3575
2018-11-22,CH,3956
2018-11-22,US,2043
2018-11-22,other,4209
2018-11-23,CH,3600
2018-11-23,US,836
2018-11-23,other,3075
2018-11-24,CH,3190
2018-11-24,US,1137
2018-11-24,other,1560
2018-11-25,CH,3107
2018-11-25,US,630
2018-11-25,other,1582
2018-11-26,CH,3937
2018-11-26,US,3374
2018-11-26,other,3910
2018-11-27,CH,4189
2018-11-27,US,4107
2018-11-27,other,3920
2018-11-28,CH,2985
2018-11-28,US,2468
2018-11-28,other,4046
2018-11-29,CH,2462
2018-11-29,US,2632
2018-11-29,other,4414
2018-11-30,CH,1544
2018-11-30,US,3284
2018-11-30,other,4424
2018-12-01,CH,518
2018-12-01,US,937
2018-12-01,other,1287
2018-12-02,CH,368
2018-12-02,US,925
2018-12-02,other,814
2018-12-03,CH,965
2018-12-03,US,4191
2018-12-03,other,2535
2018-12-04,CH,796
2018-12-04,US,3354
2018-12-04,other,2327
2018-12-05,CH,759
2018-12-05,US,4436
2018-12-05,other,4850
2018-12-06,CH,1617
2018-12-06,US,4106
2018-12-06,other,15319
2018-12-07,CH,2939
2018-12-07,US,2504
2018-12-07,other,6127
2018-12-08,CH,2866
2018-12-08,US,1113
2018-12-08,other,2890
2018-12-09,CH,981
2018-12-09,US,7025
2018-12-09,other,3502
2018-12-10,CH,2581
2018-12-10,US,2385
2018-12-10,other,10351
2018-12-11,CH,12079
2018-12-11,US,5464
2018-12-11,other,12022
2018-12-12,CH,3953
2018-12-12,US,3805
2018-12-12,other,2252
2018-12-13,CH,4136
2018-12-13,US,2692
2018-12-13,other,2250
2018-12-14,CH,1683
2018-12-14,US,3011
2018-12-14,other,2465
2018-12-15,CH,1094
2018-12-15,US,1465
2018-12-15,other,404
2018-12-16,CH,6775
2018-12-16,US,495
2018-12-16,other,621
2018-12-17,CH,2101
2018-12-17,US,5141
2018-12-17,other,2467
2018-12-18,CH,1658
2018-12-18,US,6965
2018-12-18,other,2217
2018-12-19,CH,4683
2018-12-19,US,3874
2018-12-19,other,1777
2018-12-20,CH,2000
2018-12-20,US,2174
2018-12-20,other,1917
2018-12-21,CH,630
2018-12-21,US,1531
2018-12-21,other,1218
2018-12-22,CH,347
2018-12-22,US,441
2018-12-22,other,374
2018-12-23,CH,341
2018-12-23,US,478
2018-12-23,other,346
2018-12-24,CH,349
2018-12-24,US,455
2018-12-24,other,403
2018-12-25,CH,336
2018-12-25,US,460
2018-12-25,other,959
2018-12-26,CH,325
2018-12-26,US,1291
2018-12-26,other,661
2018-12-27,CH,411
2018-12-27,US,760
2018-12-27,other,507
2018-12-28,CH,384
2018-12-28,US,1267
2018-12-28,other,737
2018-12-29,CH,344
2018-12-29,US,312
2018-12-29,other,440
2018-12-30,CH,512
2018-12-30,US,868
2018-12-30,other,607
2018-12-31,CH,470
2018-12-31,US,696
2018-12-31,other,881
2019-01-01,CH,497
2019-01-01,US,604
2019-01-01,other,829
2019-01-02,CH,613
2019-01-02,US,1041
2019-01-02,other,3800
2019-01-03,CH,450
2019-01-03,US,3434
2019-01-03,other,7670
2019-01-04,CH,537
2019-01-04,US,3896
2019-01-04,other,1467
2019-01-05,CH,355
2019-01-05,US,1141
2019-01-05,other,1271
2019-01-06,CH,436
2019-01-06,US,931
2019-01-06,other,1441
2019-01-07,CH,2724
2019-01-07,US,1967
2019-01-07,other,3023
2019-01-08,CH,3163
2019-01-08,US,2145
2019-01-08,other,6273
2019-01-09,CH,4751
2019-01-09,US,2074
2019-01-09,other,6839
2019-01-10,CH,2872
2019-01-10,US,2541
2019-01-10,other,4733
2019-01-11,CH,1868
2019-01-11,US,3045
2019-01-11,other,4432
2019-01-12,CH,956
2019-01-12,US,1248
2019-01-12,other,2600
2019-01-13,CH,1140
2019-01-13,US,1088
2019-01-13,other,3937
2019-01-14,CH,1477
2019-01-14,US,2102
2019-01-14,other,4359
2019-01-15,CH,777
2019-01-15,US,3307
2019-01-15,other,4732
2019-01-16,CH,2585
2019-01-16,US,3091
2019-01-16,other,3159
2019-01-17,CH,3127
2019-01-17,US,2620
2019-01-17,other,2916
2019-01-18,CH,3442
2019-01-18,US,2965
2019-01-18,other,2365
2019-01-19,CH,11506
2019-01-19,US,1367
2019-01-19,other,545
2019-01-20,CH,265
2019-01-20,US,1111
2019-01-20,other,283
2019-01-21,CH,13125
2019-01-21,US,1551
2019-01-21,other,2650
2019-01-22,CH,11378
2019-01-22,US,2730
2019-01-22,other,1958
2019-01-23,CH,15832
2019-01-23,US,3104
2019-01-23,other,3549
2019-01-24,CH,14245
2019-01-24,US,2084
2019-01-24,other,3530
2019-01-25,CH,28688
2019-01-25,US,3594
2019-01-25,other,9815
2019-01-26,CH,17576
2019-01-26,US,2365
2019-01-26,other,7306
2019-01-27,CH,22744
2019-01-27,US,1190
2019-01-27,other,2231
2019-01-28,CH,40057
2019-01-28,US,3578
2019-01-28,other,27046
2019-01-29,CH,24287
2019-01-29,US,3485
2019-01-29,other,8800
2019-01-30,CH,29158
2019-01-30,US,2834
2019-01-30,other,2669
2019-01-31,CH,25401
2019-01-31,US,3241
2019-01-31,other,6467
2019-02-01,CH,54073
2019-02-01,US,3941
2019-02-01,other,6609
2019-02-02,CH,64075
2019-02-02,US,1811
2019-02-02,other,2155
2019-02-03,CH,37193
2019-02-03,US,1250
2019-02-03,other,1671
2019-02-04,CH,31056
2019-02-04,US,3207
2019-02-04,other,2719
2019-02-05,CH,37970
2019-02-05,US,3089
2019-02-05,other,2053
2019-02-06,CH,23010
2019-02-06,US,2384
2019-02-06,other,7142
2019-02-07,CH,23189
2019-02-07,US,2796
2019-02-07,other,7763
2019-02-08,CH,19180
2019-02-08,US,3331
2019-02-08,other,13455
2019-02-09,CH,13254
2019-02-09,US,620
2019-02-09,other,1819
2019-02-10,CH,13260
2019-02-10,US,609
2019-02-10,other,1946
2019-02-11,CH,13707
2019-02-11,US,1886
2019-02-11,other,5713
2019-02-12,CH,13974
2019-02-12,US,3899
2019-02-12,other,4490
2019-02-13,CH,20875
2019-02-13,US,6710
2019-02-13,other,2611
2019-02-14,CH,30287
2019-02-14,US,4422
2019-02-14,other,4205
2019-02-15,CH,27551
2019-02-15,US,4701
2019-02-15,other,2821
2019-02-16,CH,19609
2019-02-16,US,587
2019-02-16,other,1374
2019-02-17,CH,20772
2019-02-17,US,876
2019-02-17,other,682
2019-02-18,CH,21914
2019-02-18,US,2010
2019-02-18,other,3043
2019-02-19,CH,28185
2019-02-19,US,3094
2019-02-19,other,4935
2019-02-20,CH,29387
2019-02-20,US,5624
2019-02-20,other,2552
2019-02-21,CH,18683
2019-02-21,US,6553
2019-02-21,other,2296
2019-02-22,CH,30970
2019-02-22,US,4523
2019-02-22,other,3690
2019-02-23,CH,35813
2019-02-23,US,1114
2019-02-23,other,908
2019-02-24,CH,28352
2019-02-24,US,1269
2019-02-24,other,1089
2019-02-25,CH,17769
2019-02-25,US,5415
2019-02-25,other,4252
2019-02-26,CH,13802
2019-02-26,US,4383
2019-02-26,other,3418
2019-02-27,CH,14005
2019-02-27,US,4090
2019-02-27,other,4033
2019-02-28,CH,14245
2019-02-28,US,3108
2019-02-28,other,3044
2019-03-01,CH,15007
2019-03-01,US,3801
2019-03-01,other,3076
2019-03-02,CH,13149
2019-03-02,US,674
2019-03-02,other,959
2019-03-03,CH,13014
2019-03-03,US,527
2019-03-03,other,2098
2019-03-04,CH,13692
2019-03-04,US,5858
2019-03-04,other,2953
2019-03-05,CH,15295
2019-03-05,US,6736
2019-03-05,other,3556
2019-03-06,CH,14789
2019-03-06,US,6260
2019-03-06,other,4604
2019-03-07,CH,13313
2019-03-07,US,4720
2019-03-07,other,8218
2019-03-08,CH,13353
2019-03-08,US,3293
2019-03-08,other,2676
2019-03-09,CH,13228
2019-03-09,US,2580
2019-03-09,other,1771
2019-03-10,CH,13001
2019-03-10,US,948
2019-03-10,other,2155
2019-03-11,CH,13392
2019-03-11,US,2635
2019-03-11,other,4377
2019-03-12,CH,13614
2019-03-12,US,2958
2019-03-12,other,5546
2019-03-13,CH,14167
2019-03-13,US,2841
2019-03-13,other,2922
2019-03-14,CH,16596
2019-03-14,US,3244
2019-03-14,other,6509
2019-03-15,CH,16743
2019-03-15,US,1751
2019-03-15,other,5013
2019-03-16,CH,13012
2019-03-16,US,973
2019-03-16,other,664
2019-03-17,CH,12998
2019-03-17,US,985
2019-03-17,other,659
2019-03-18,CH,14049
2019-03-18,US,2828
2019-03-18,other,3064
2019-03-19,CH,13782
2019-03-19,US,2895
2019-03-19,other,3361
2019-03-20,CH,14950
2019-03-20,US,1866
2019-03-20,other,2093
2019-03-21,CH,12984
2019-03-21,US,2624
2019-03-21,other,2701
2019-03-22,CH,12743
2019-03-22,US,1807
2019-03-22,other,5626
2019-03-23,CH,12308
2019-03-23,US,485
2019-03-23,other,10853
2019-03-24,CH,12165
2019-03-24,US,528
2019-03-24,other,4188
2019-03-25,CH,15240
2019-03-25,US,2331
2019-03-25,other,2784
2019-03-26,CH,15076
2019-03-26,US,2829
2019-03-26,other,3953
2019-03-27,CH,14312
2019-03-27,US,2772
2019-03-27,other,7786
2019-03-28,CH,16924
2019-03-28,US,1946
2019-03-28,other,33435
2019-03-29,CH,15815
2019-03-29,US,2682
2019-03-29,other,13325
2019-03-30,CH,12367
2019-03-30,US,911
2019-03-30,other,4162
2019-03-31,CH,12225
2019-03-31,US,1067
2019-03-31,other,8902
2019-04-01,CH,27535
2019-04-01,US,2001
2019-04-01,other,11823
2019-04-02,CH,23014
2019-04-02,US,2975
2019-04-02,other,7051
2019-04-03,CH,16593
2019-04-03,US,4697
2019-04-03,other,5636
2019-04-04,CH,12895
2019-04-04,US,4439
2019-04-04,other,20097
2019-04-05,CH,12825
2019-04-05,US,2869
2019-04-05,other,8019
2019-04-06,CH,12447
2019-04-06,US,1127
2019-04-06,other,10022
2019-04-07,CH,12382
2019-04-07,US,792
2019-04-07,other,6459
2019-04-08,CH,12734
2019-04-08,US,2229
2019-04-08,other,6411
2019-04-09,CH,15602
2019-04-09,US,3185
2019-04-09,other,4122
2019-04-10,CH,13021
2019-04-10,US,3022
2019-04-10,other,4433
2019-04-11,CH,13078
2019-04-11,US,2296
2019-04-11,other,3607
2019-04-12,CH,12815
2019-04-12,US,1963
2019-04-12,other,12979
2019-04-13,CH,4831
2019-04-13,US,285
2019-04-13,other,1302
2019-04-14,CH,12395
2019-04-14,US,581
2019-04-14,other,640
2019-04-15,CH,12920
2019-04-15,US,1725
2019-04-15,other,2404
2019-04-16,CH,13028
2019-04-16,US,2205
2019-04-16,other,2806
2019-04-17,CH,13213
2019-04-17,US,8636
2019-04-17,other,7668
2019-04-18,CH,14353
2019-04-18,US,2297
2019-04-18,other,4754
2019-04-19,CH,12343
2019-04-19,US,2216
2019-04-19,other,3890
2019-04-20,CH,12323
2019-04-20,US,1463
2019-04-20,other,4723
2019-04-21,CH,12536
2019-04-21,US,579
2019-04-21,other,2753
2019-04-22,CH,12509
2019-04-22,US,2846
2019-04-22,other,1353
2019-04-23,CH,12516
2019-04-23,US,2422
2019-04-23,other,13185
2019-04-24,CH,12388
2019-04-24,US,1127
2019-04-24,other,3374
2019-04-25,CH,1817
2019-04-25,US,365
2019-04-25,other,42
2019-04-28,CH,2190
2019-04-28,US,153
2019-04-28,other,68
2019-04-29,CH,12802
2019-04-29,US,2317
2019-04-29,other,3237
2019-04-30,CH,12493
2019-04-30,US,2047
2019-04-30,other,2776
2019-05-01,CH,15917
2019-05-01,US,2219
2019-05-01,other,3078
2019-05-02,CH,12996
2019-05-02,US,2728
2019-05-02,other,7098
2019-05-03,CH,13786
2019-05-03,US,1766
2019-05-03,other,3394
2019-05-04,CH,12533
2019-05-04,US,853
2019-05-04,other,2007
2019-05-05,CH,12712
2019-05-05,US,1241
2019-05-05,other,2430
2019-05-06,CH,13241
2019-05-06,US,3354
2019-05-06,other,4681
2019-05-07,CH,12802
2019-05-07,US,6113
2019-05-07,other,11354
2019-05-08,CH,12965
2019-05-08,US,5659
2019-05-08,other,7586
2019-05-09,CH,14189
2019-05-09,US,2310
2019-05-09,other,2318
2019-05-10,CH,12703
2019-05-10,US,1580
2019-05-10,other,4675
2019-05-11,CH,12486
2019-05-11,US,1092
2019-05-11,other,31685
2019-05-12,CH,12483
2019-05-12,US,765
2019-05-12,other,16730
2019-05-13,CH,13166
2019-05-13,US,1861
2019-05-13,other,5473
2019-05-14,CH,13992
2019-05-14,US,2790
2019-05-14,other,3005
2019-05-15,CH,13150
2019-05-15,US,3776
2019-05-15,other,4556
2019-05-16,CH,12878
2019-05-16,US,3271
2019-05-16,other,2884
2019-05-17,CH,12490
2019-05-17,US,1932
2019-05-17,other,5089
2019-05-18,CH,12403
2019-05-18,US,478
2019-05-18,other,44520
2019-05-19,CH,13274
2019-05-19,US,345
2019-05-19,other,4325
2019-05-20,CH,16591
2019-05-20,US,1577
2019-05-20,other,6961
2019-05-21,CH,13022
2019-05-21,US,1932
2019-05-21,other,3882
2019-05-22,CH,12994
2019-05-22,US,1695
2019-05-22,other,7193
2019-05-23,CH,12985
2019-05-23,US,2025
2019-05-23,other,20153
2019-05-24,CH,13270
2019-05-24,US,1986
2019-05-24,other,9789
2019-05-25,CH,12375
2019-05-25,US,579
2019-05-25,other,10185
2019-05-26,CH,12453
2019-05-26,US,487
2019-05-26,other,9184
2019-05-27,CH,12614
2019-05-27,US,1026
2019-05-27,other,3489
2019-05-28,CH,12828
2019-05-28,US,2969
2019-05-28,other,6596
2019-05-29,CH,13034
2019-05-29,US,11713
2019-05-29,other,20038
2019-05-30,CH,12683
2019-05-30,US,1834
2019-05-30,other,17894
2019-05-31,CH,12815
2019-05-31,US,2098
2019-05-31,other,14036
2019-06-01,CH,12345
2019-06-01,US,2727
2019-06-01,other,6814
2019-06-02,CH,12419
2019-06-02,US,2756
2019-06-02,other,43454
2019-06-03,CH,12516
2019-06-03,US,4919
2019-06-03,other,15373
2019-06-04,CH,14483
2019-06-04,US,21906
2019-06-04,other,4668
2019-06-05,CH,13541
2019-06-05,US,10552
2019-06-05,other,11414
2019-06-06,CH,12636
2019-06-06,US,6605
2019-06-06,other,10439
2019-06-07,CH,30962
2019-06-07,US,6986
2019-06-07,other,6348
2019-06-08,CH,14332
2019-06-08,US,1103
2019-06-08,other,3202
2019-06-09,CH,12336
2019-06-09,US,3860
2019-06-09,other,2388
2019-06-10,CH,12521
2019-06-10,US,5417
2019-06-10,other,3541
2019-06-11,CH,13541
2019-06-11,US,4178
2019-06-11,other,4588
2019-06-12,CH,12889
2019-06-12,US,2817
2019-06-12,other,7011
2019-06-13,CH,12975
2019-06-13,US,2111
2019-06-13,other,5713
2019-06-14,CH,13994
2019-06-14,US,5248
2019-06-14,other,3263
2019-06-15,CH,12370
2019-06-15,US,3671
2019-06-15,other,1285
2019-06-16,CH,4453
2019-06-16,US,4429
2019-06-16,other,1557
2019-06-17,CH,673
2019-06-17,US,7575
2019-06-17,other,4903
2019-06-18,CH,1083
2019-06-18,US,2555
2019-06-18,other,4026
2019-06-19,CH,1893
2019-06-19,US,3686
2019-06-19,other,40143
2019-06-20,CH,1183
2019-06-20,US,3337
2019-06-20,other,22313
2019-06-21,CH,2463
2019-06-21,US,2190
2019-06-21,other,15754
2019-06-22,CH,529
2019-06-22,US,1035
2019-06-22,other,34085
2019-06-23,CH,557
2019-06-23,US,7706
2019-06-23,other,1978
2019-06-24,CH,810
2019-06-24,US,12275
2019-06-24,other,2988
2019-06-25,CH,1320
